Hugo_Symbol,n_variants,n_predicted_artifacts,artifact_rate,mean_probability
ECRG4,1,1,1.0,0.9220594
EDN3,1,1,1.0,0.98710036
EEF1B2,1,1,1.0,0.9440542
EFCAB14,1,1,1.0,0.9860174
EFCAB3,1,1,1.0,0.9794504
EFCC1,1,1,1.0,0.9115693
EFEMP1,1,1,1.0,0.9767875
EFNA4,1,1,1.0,0.9914477
EGLN1,1,1,1.0,0.98966485
EGLN2,1,1,1.0,0.96625906
EIF1AD,1,1,1.0,0.9869986
EIF1AX,1,1,1.0,0.8327129
EIF2AK3,1,1,1.0,0.9914726
EIF2B1,1,1,1.0,0.8005341
EIF2B2,1,1,1.0,0.97071606
EIF2B4,1,1,1.0,0.9835011
EIF2S2,1,1,1.0,0.99146944
EIF3I,1,1,1.0,0.99126375
EIF3L,1,1,1.0,0.9697824
EIF4E2,1,1,1.0,0.94314355
EIF5,1,1,1.0,0.8382246
ELAC2,1,1,1.0,0.9429234
ELL,1,1,1.0,0.96261275
ELOB,1,1,1.0,0.9799397
ELOVL3,1,1,1.0,0.98572886
ELOVL5,1,1,1.0,0.9712914
EMC3,1,1,1.0,0.9812065
EMP3,1,1,1.0,0.9764607
ENKUR,1,1,1.0,0.97306204
ENSA,1,1,1.0,0.9914262
EPDR1,1,1,1.0,0.99127394
EPHA2,1,1,1.0,0.98784304
EPM2AIP1,1,1,1.0,0.9371761
EPSTI1,1,1,1.0,0.9746814
EQTN,1,1,1.0,0.91151947
ERAL1,1,1,1.0,0.99147207
ERAP1,1,1,1.0,0.92979544
ERCC5,1,1,1.0,0.9814208
ERCC8,1,1,1.0,0.9912812
ERF,1,1,1.0,0.99142444
ERGIC2,1,1,1.0,0.9912465
ERGIC3,1,1,1.0,0.98941094
ERLEC1,1,1,1.0,0.99056375
ERLIN2,1,1,1.0,0.9555058
ERP44,1,1,1.0,0.9914042
ESM1,1,1,1.0,0.9913736
ESRP1,1,1,1.0,0.99144685
ETV7,1,1,1.0,0.9220067
EVA1C,1,1,1.0,0.99149793
EVI5,1,1,1.0,0.9888343
EVX2,1,1,1.0,0.9631312
EXOSC2,1,1,1.0,0.96010333
EYS,1,1,1.0,0.9504954
F3,1,1,1.0,0.990493
FABP7,1,1,1.0,0.94051945
FABP9,1,1,1.0,0.99135196
FAHD2B,1,1,1.0,0.9866431
FAM114A1,1,1,1.0,0.99131715
FAM114A2,1,1,1.0,0.991327
FAM117A,1,1,1.0,0.95697963
FAM122B,1,1,1.0,0.9850004
FAM131C,1,1,1.0,0.96933514
FAM135A,1,1,1.0,0.9180397
FAM136A,1,1,1.0,0.84111744
FAM153A,1,1,1.0,0.8834124
FAM155B,1,1,1.0,0.95255595
FAM160B1,1,1,1.0,0.9825989
FAM161A,1,1,1.0,0.9713262
FAM163A,1,1,1.0,0.99151564
FAM166B,1,1,1.0,0.98769844
FAM166C,1,1,1.0,0.8439258
FAM169B,1,1,1.0,0.9371505
FAM171A1,1,1,1.0,0.9914846
FAM180A,1,1,1.0,0.9911946
FAM189B,1,1,1.0,0.9914175
FAM193B,1,1,1.0,0.99143934
FAM199X,1,1,1.0,0.93747324
FAM219A,1,1,1.0,0.9913585
FAM221B,1,1,1.0,0.991331
FAM227B,1,1,1.0,0.985999
FAM24B,1,1,1.0,0.99137235
FAM53A,1,1,1.0,0.9847631
FAM53B,1,1,1.0,0.9282707
FAM71F2,1,1,1.0,0.99076146
FAM76A,1,1,1.0,0.9914169
FAM78A,1,1,1.0,0.9115711
FAM86C1P,1,1,1.0,0.9776899
FAM89A,1,1,1.0,0.83175385
FAM8A1,1,1,1.0,0.99141884
FANCC,1,1,1.0,0.99148643
FANCF,1,1,1.0,0.9867994
FAR1,1,1,1.0,0.9913196
FARS2,1,1,1.0,0.8181275
FAS,1,1,1.0,0.97183716
FASTKD2,1,1,1.0,0.942493
FAU,1,1,1.0,0.9913946
FAXC,1,1,1.0,0.96326005
FBL,1,1,1.0,0.9891622
FBLN1,1,1,1.0,0.990054
FBXO16,1,1,1.0,0.9910392
FBXO17,1,1,1.0,0.99134946
FBXO25,1,1,1.0,0.9544142
FBXO28,1,1,1.0,0.98940456
FBXO30,1,1,1.0,0.9839168
FBXO32,1,1,1.0,0.9716836
FBXO36,1,1,1.0,0.9462301
FBXO45,1,1,1.0,0.93151474
FBXO9,1,1,1.0,0.98863995
FCER1G,1,1,1.0,0.9913119
FCGR2B,1,1,1.0,0.9794276
FCSK,1,1,1.0,0.9204665
FERMT2,1,1,1.0,0.97831374
FEZ1,1,1,1.0,0.9781506
FGF10,1,1,1.0,0.777233
FGF12,1,1,1.0,0.99137986
FGF8,1,1,1.0,0.8373027
FGFBP3,1,1,1.0,0.9913829
FGL2,1,1,1.0,0.8471245
FIBCD1,1,1,1.0,0.9429323
FIS1,1,1,1.0,0.9796616
FITM1,1,1,1.0,0.99135053
FKBP14,1,1,1.0,0.9914665
FKBP3,1,1,1.0,0.8745382
FKTN,1,1,1.0,0.99141276
FLRT3,1,1,1.0,0.991442
FMC1-LUC7L2,1,1,1.0,0.9914967
FMNL3,1,1,1.0,0.9912185
FMR1,1,1,1.0,0.9915045
FN3KRP,1,1,1.0,0.99149597
FOXA2,1,1,1.0,0.97191024
FOXC1,1,1,1.0,0.97278917
FOXD4L4,1,1,1.0,0.97399175
FOXN2,1,1,1.0,0.97759014
FOXO4,1,1,1.0,0.88825375
FRMD5,1,1,1.0,0.8813851
FRMD6,1,1,1.0,0.9903984
FRS2,1,1,1.0,0.93415064
FRS3,1,1,1.0,0.97925574
FSCN1,1,1,1.0,0.99144816
FSD1,1,1,1.0,0.88272035
FUT10,1,1,1.0,0.97922826
FUT11,1,1,1.0,0.9706343
FUZ,1,1,1.0,0.9869925
FXYD4,1,1,1.0,0.8472212
GAB3,1,1,1.0,0.9770397
GAL,1,1,1.0,0.99142843
GAL3ST1,1,1,1.0,0.9662616
GALK1,1,1,1.0,0.98742956
GALNT11,1,1,1.0,0.9910705
GALNT16,1,1,1.0,0.9116025
GALP,1,1,1.0,0.9825318
GAPDH,1,1,1.0,0.8626038
GAPT,1,1,1.0,0.9775488
GARS1,1,1,1.0,0.9819149
GAS2L3,1,1,1.0,0.9446961
GAS6,1,1,1.0,0.98003507
GAS7,1,1,1.0,0.83016694
GATA2,1,1,1.0,0.9860335
GATB,1,1,1.0,0.81039065
GBA2,1,1,1.0,0.93351036
GBE1,1,1,1.0,0.9860152
GCFC2,1,1,1.0,0.8426684
GCG,1,1,1.0,0.9727664
GCLM,1,1,1.0,0.97369516
GCNT4,1,1,1.0,0.8819398
GDPGP1,1,1,1.0,0.8497926
GEMIN6,1,1,1.0,0.9322501
GET1,1,1,1.0,0.9913809
GET1-SH3BGR,1,1,1.0,0.83618706
GET4,1,1,1.0,0.991446
GFER,1,1,1.0,0.9774604
GFRA3,1,1,1.0,0.95679444
GGA3,1,1,1.0,0.9914225
GGCT,1,1,1.0,0.9204264
GHDC,1,1,1.0,0.9914915
GHRL,1,1,1.0,0.9914048
GIN1,1,1,1.0,0.9903133
GINS1,1,1,1.0,0.98327774
GINS3,1,1,1.0,0.85320115
GIT1,1,1,1.0,0.99136615
GJB2,1,1,1.0,0.92768884
GJB6,1,1,1.0,0.990593
GJB7,1,1,1.0,0.98992467
GJC1,1,1,1.0,0.9892347
GJC3,1,1,1.0,0.98508286
GLB1L2,1,1,1.0,0.98154676
GLB1L3,1,1,1.0,0.965229
GLCCI1,1,1,1.0,0.76774055
GLDN,1,1,1.0,0.7671062
GLE1,1,1,1.0,0.9719963
GLIPR1L1,1,1,1.0,0.9348055
GLOD4,1,1,1.0,0.9913408
GLRXP3,1,1,1.0,0.971712
GLS2,1,1,1.0,0.9913326
GLT8D1,1,1,1.0,0.9876462
GLUD1,1,1,1.0,0.8569991
GMDS,1,1,1.0,0.87306476
GMPPA,1,1,1.0,0.97699237
GNA13,1,1,1.0,0.9912725
GNAI1,1,1,1.0,0.98602307
GNB1,1,1,1.0,0.9913982
GNB2,1,1,1.0,0.99142027
GNB5,1,1,1.0,0.9913788
GNG2,1,1,1.0,0.9886127
GNG5,1,1,1.0,0.98221004
GNLY,1,1,1.0,0.98819226
GNRH1,1,1,1.0,0.9903932
GOLGA6L22,1,1,1.0,0.99136275
GOLGA7,1,1,1.0,0.9913994
GORASP2,1,1,1.0,0.82216
GOSR1,1,1,1.0,0.99150825
GOT2,1,1,1.0,0.8028864
GP6,1,1,1.0,0.967266
GPA33,1,1,1.0,0.9803662
GPALPP1,1,1,1.0,0.9910657
GPANK1,1,1,1.0,0.9912457
GPAT2,1,1,1.0,0.9913735
GPC2,1,1,1.0,0.9466911
GPN1,1,1,1.0,0.952182
GPR108,1,1,1.0,0.85745627
GPR119,1,1,1.0,0.98124814
GPR139,1,1,1.0,0.9889951
GPR151,1,1,1.0,0.99130285
GPR157,1,1,1.0,0.99149936
GPR160,1,1,1.0,0.96680397
GPR162,1,1,1.0,0.96820986
GPR17,1,1,1.0,0.83769405
GPR176,1,1,1.0,0.7644452
GPR18,1,1,1.0,0.9632409
GPR180,1,1,1.0,0.9801205
GPR22,1,1,1.0,0.991364
GPR31,1,1,1.0,0.98746026
GPR68,1,1,1.0,0.9839754
GPR75,1,1,1.0,0.989934
GPR84,1,1,1.0,0.98027325
GPRC5C,1,1,1.0,0.9863977
GPX6,1,1,1.0,0.96268433
GRAP2,1,1,1.0,0.9791296
GRB14,1,1,1.0,0.9914432
GRIFIN,1,1,1.0,0.8740446
GRINA,1,1,1.0,0.9913981
GRK3,1,1,1.0,0.97626424
GRK6,1,1,1.0,0.976487
GRM2,1,1,1.0,0.9414382
GRN,1,1,1.0,0.9914185
GRPEL1,1,1,1.0,0.86535674
GSDMC,1,1,1.0,0.99142504
GSR,1,1,1.0,0.984649
GTF2A1,1,1,1.0,0.976074
GTF2E2,1,1,1.0,0.9913024
GTF2H1,1,1,1.0,0.98384386
GTF3C5,1,1,1.0,0.96083426
GTPBP10,1,1,1.0,0.9882238
GTPBP2,1,1,1.0,0.9905923
GTPBP8,1,1,1.0,0.991344
GTSF1,1,1,1.0,0.99143434
GUCY1B1,1,1,1.0,0.9676734
GUF1,1,1,1.0,0.9909054
GZMH,1,1,1.0,0.86898106
H1-0,1,1,1.0,0.9830441
H1-6,1,1,1.0,0.865938
H2AC17,1,1,1.0,0.9340028
H2AZ1,1,1,1.0,0.9914902
H2BC10,1,1,1.0,0.97559524
H2BC21,1,1,1.0,0.9893499
H3C11,1,1,1.0,0.9914657
H3C13,1,1,1.0,0.9912737
H3C8,1,1,1.0,0.97793853
H4C9,1,1,1.0,0.9823307
HACD4,1,1,1.0,0.99134946
HAGHL,1,1,1.0,0.988634
HARS2,1,1,1.0,0.98397267
HAT1,1,1,1.0,0.89446354
HAUS2,1,1,1.0,0.7723008
HAUS3,1,1,1.0,0.9912826
HBE1,1,1,1.0,0.88358456
HBG2,1,1,1.0,0.98240936
HBZ,1,1,1.0,0.99150074
HCFC1,1,1,1.0,0.80799633
HDAC10,1,1,1.0,0.9914794
HDHD3,1,1,1.0,0.9913243
HEBP1,1,1,1.0,0.9914711
HECTD2,1,1,1.0,0.9903336
HEMK1,1,1,1.0,0.9566221
HEXB,1,1,1.0,0.9904935
HGD,1,1,1.0,0.9913039
HGH1,1,1,1.0,0.85239875
HGS,1,1,1.0,0.991295
HHATL,1,1,1.0,0.9915081
HHLA2,1,1,1.0,0.93050677
HIF1A,1,1,1.0,0.9840338
HIF1AN,1,1,1.0,0.9908875
HINFP,1,1,1.0,0.9913669
HIRIP3,1,1,1.0,0.9650953
HLA-B,1,1,1.0,0.991409
HLA-DPA1,1,1,1.0,0.8563671
HLA-DPB1,1,1,1.0,0.9870243
HLA-DRB1,1,1,1.0,0.9667622
HLA-G,1,1,1.0,0.9082984
HMG20B,1,1,1.0,0.97790706
HMGA1,1,1,1.0,0.98276454
HMGB3,1,1,1.0,0.9893889
HMGCLL1,1,1,1.0,0.984166
HMGN1,1,1,1.0,0.99143994
HMOX2,1,1,1.0,0.9906097
HNF4G,1,1,1.0,0.90142965
HNMT,1,1,1.0,0.9437352
HNRNPA2B1,1,1,1.0,0.99142647
HNRNPH1,1,1,1.0,0.98137486
HNRNPLL,1,1,1.0,0.9681732
HOATZ,1,1,1.0,0.99097365
HOXA2,1,1,1.0,0.982463
HOXA9,1,1,1.0,0.9874642
HOXC10,1,1,1.0,0.8280782
HOXD11,1,1,1.0,0.9739688
HOXD13,1,1,1.0,0.92403066
HOXD3,1,1,1.0,0.95698214
HOXD8,1,1,1.0,0.9875386
HPD,1,1,1.0,0.9913536
HPGDS,1,1,1.0,0.9623168
HRC,1,1,1.0,0.98726255
HRH1,1,1,1.0,0.9731802
HSD11B2,1,1,1.0,0.9735656
HSD17B13,1,1,1.0,0.98324376
HSH2D,1,1,1.0,0.89602685
HSPA12B,1,1,1.0,0.9776989
HSPA1A,1,1,1.0,0.9418127
HSPA4L,1,1,1.0,0.97269374
HSPA5,1,1,1.0,0.99131256
HSPB2,1,1,1.0,0.99120003
HSPE1,1,1,1.0,0.9285026
HTATSF1,1,1,1.0,0.8885488
HTR2B,1,1,1.0,0.9702698
HTR6,1,1,1.0,0.9315783
HVCN1,1,1,1.0,0.9743759
HYAL3,1,1,1.0,0.9914164
HYLS1,1,1,1.0,0.9914995
IAPP,1,1,1.0,0.9913344
IDH3A,1,1,1.0,0.91170096
IDH3B,1,1,1.0,0.9776789
IDNK,1,1,1.0,0.96609336
IFFO1,1,1,1.0,0.8046398
IFIH1,1,1,1.0,0.97962534
IFNA1,1,1,1.0,0.7712342
IFNA14,1,1,1.0,0.76251996
IFNA16,1,1,1.0,0.9803403
IFNA5,1,1,1.0,0.99129206
IFNA6,1,1,1.0,0.99139434
IFNAR2,1,1,1.0,0.8131385
IFNGR1,1,1,1.0,0.93778944
IFNK,1,1,1.0,0.941774
IFNL2,1,1,1.0,0.98234034
IFRD1,1,1,1.0,0.99122405
IFT20,1,1,1.0,0.99147123
IFT27,1,1,1.0,0.7634371
IFT52,1,1,1.0,0.9913458
IFT81,1,1,1.0,0.9914758
IGDCC4,1,1,1.0,0.9557267
IGFBP1,1,1,1.0,0.99147886
IGFL4,1,1,1.0,0.9860286
IGHV1-24,1,1,1.0,0.9550318
IGHV2-70,1,1,1.0,0.832948
IGHV3-23,1,1,1.0,0.99050784
IGHV3-30,1,1,1.0,0.98125494
IGHV3-53,1,1,1.0,0.9028206
IGHV3-72,1,1,1.0,0.82721317
IGHV3-74,1,1,1.0,0.90104246
IGHV4-59,1,1,1.0,0.95941985
IGHV7-81,1,1,1.0,0.8372583
IGKV1-8,1,1,1.0,0.97716993
IGKV1OR22-5,1,1,1.0,0.88038236
IGKV2-24,1,1,1.0,0.98341423
IGLL1,1,1,1.0,0.99127835
IGLV1-36,1,1,1.0,0.95851153
IGLV2-18,1,1,1.0,0.79734474
IGLV2-33,1,1,1.0,0.9547458
IGLV4-60,1,1,1.0,0.77978605
IL10,1,1,1.0,0.98460346
IL17B,1,1,1.0,0.9913874
IL1B,1,1,1.0,0.90892375
IL1RAP,1,1,1.0,0.9902997
IL33,1,1,1.0,0.98141325
IL34,1,1,1.0,0.9900378
IL36G,1,1,1.0,0.9904357
IL37,1,1,1.0,0.9856396
ILF2,1,1,1.0,0.9808653
IMP4,1,1,1.0,0.927421
IMPA1,1,1,1.0,0.9571799
INAVA,1,1,1.0,0.9913988
INKA2,1,1,1.0,0.99132407
INSM2,1,1,1.0,0.97120553
INTU,1,1,1.0,0.9871984
IPMK,1,1,1.0,0.91960293
IQCC,1,1,1.0,0.8057751
IQCJ-SCHIP1,1,1,1.0,0.9899565
IRAK1BP1,1,1,1.0,0.974441
IREB2,1,1,1.0,0.9280276
ISCA1P1,1,1,1.0,0.7873262
ISL2,1,1,1.0,0.99138135
IST1,1,1,1.0,0.7907757
ISY1-RAB43,1,1,1.0,0.98153174
ITGA5,1,1,1.0,0.9915093
ITGBL1,1,1,1.0,0.7561486
ITLN2,1,1,1.0,0.93851906
JAM3,1,1,1.0,0.9913901
JMJD6,1,1,1.0,0.92470616
JUND,1,1,1.0,0.9886354
KANSL1L,1,1,1.0,0.9215159
KAT2A,1,1,1.0,0.8019496
KATNAL1,1,1,1.0,0.9503054
KBTBD7,1,1,1.0,0.9913981
KBTBD8,1,1,1.0,0.98194444
KCNAB2,1,1,1.0,0.98602784
KCNAB3,1,1,1.0,0.99129796
KCNG3,1,1,1.0,0.9672345
KCNG4,1,1,1.0,0.9718607
KCNIP1,1,1,1.0,0.9913837
KCNIP3,1,1,1.0,0.97712564
KCNIP4,1,1,1.0,0.97187567
KCNJ13,1,1,1.0,0.9913874
KCNJ14,1,1,1.0,0.9910812
KCNJ6,1,1,1.0,0.9913919
KCNK1,1,1,1.0,0.9914498
KCNK15,1,1,1.0,0.96874017
KCNK4,1,1,1.0,0.8436599
KCNK7,1,1,1.0,0.9658707
KCNMB3,1,1,1.0,0.99127007
KCNMB4,1,1,1.0,0.9914699
KCNN1,1,1,1.0,0.98602957
KCTD1,1,1,1.0,0.9912792
KCTD14,1,1,1.0,0.98667616
KCTD8,1,1,1.0,0.8244126
KDELR2,1,1,1.0,0.99144286
KDF1,1,1,1.0,0.98603046
KEAP1,1,1,1.0,0.9913306
KHDRBS1,1,1,1.0,0.95576847
KIAA0319L,1,1,1.0,0.991392
KIAA0513,1,1,1.0,0.9850042
KIAA0586,1,1,1.0,0.9718328
KIAA0895,1,1,1.0,0.82115436
KIAA0895L,1,1,1.0,0.9898352
KIF25,1,1,1.0,0.91907704
KIF3B,1,1,1.0,0.81729436
KIFC1,1,1,1.0,0.8917423
KISS1R,1,1,1.0,0.9578347
KLC1,1,1,1.0,0.93601483
KLC3,1,1,1.0,0.85707545
KLF2,1,1,1.0,0.9910226
KLHDC10,1,1,1.0,0.95674235
KLHDC7B,1,1,1.0,0.99144894
KLHL14,1,1,1.0,0.99143606
KLHL17,1,1,1.0,0.99141324
KLHL22,1,1,1.0,0.92806584
KLHL31,1,1,1.0,0.9733901
KLHL35,1,1,1.0,0.9866867
KLK11,1,1,1.0,0.9886497
KLK14,1,1,1.0,0.97932154
KLK3,1,1,1.0,0.9913316
KLRA1P,1,1,1.0,0.98746395
KLRC4,1,1,1.0,0.97348195
KMO,1,1,1.0,0.93258524
KMT5C,1,1,1.0,0.9782672
KPNA1,1,1,1.0,0.94951457
KPNA4,1,1,1.0,0.96655107
KPNB1,1,1,1.0,0.9362724
KRR1,1,1,1.0,0.9890933
KRT18P55,1,1,1.0,0.9914603
KRT5,1,1,1.0,0.9904953
KRT6C,1,1,1.0,0.9915005
KRT84,1,1,1.0,0.9307766
KRT85,1,1,1.0,0.89836675
KRTAP13-2,1,1,1.0,0.8791365
KRTAP15-1,1,1,1.0,0.96812046
KRTAP19-3,1,1,1.0,0.94349647
KRTAP19-4,1,1,1.0,0.99001956
KRTAP22-1,1,1,1.0,0.99142504
KRTAP4-2,1,1,1.0,0.99136156
KRTAP5-2,1,1,1.0,0.97768253
KRTAP5-8,1,1,1.0,0.90105224
KRTAP6-3,1,1,1.0,0.9912941
KRTAP8-1,1,1,1.0,0.9765227
KRTAP9-2,1,1,1.0,0.9913557
KRTAP9-4,1,1,1.0,0.98966867
KRTDAP,1,1,1.0,0.9907872
L3MBTL3,1,1,1.0,0.97793156
LAPTM4A,1,1,1.0,0.9480967
LARP7,1,1,1.0,0.8507321
LBX2,1,1,1.0,0.971439
LCA5L,1,1,1.0,0.9910971
LCE1C,1,1,1.0,0.8801202
LCE1D,1,1,1.0,0.77264833
LCE2D,1,1,1.0,0.9912664
LCE3E,1,1,1.0,0.7608255
LCE4A,1,1,1.0,0.9456575
LCN15,1,1,1.0,0.9914431
LCN6,1,1,1.0,0.93227285
LCN8,1,1,1.0,0.9913043
LCORL,1,1,1.0,0.9841675
LDLRAD1,1,1,1.0,0.9910052
LEMD1,1,1,1.0,0.9914574
LGALS4,1,1,1.0,0.99145365
LGMN,1,1,1.0,0.97957295
LHX1,1,1,1.0,0.9915031
LHX2,1,1,1.0,0.9894163
LIM2,1,1,1.0,0.76081055
LIMD1,1,1,1.0,0.9609276
LINC00303,1,1,1.0,0.99148303
LINC02210-CRHR1,1,1,1.0,0.991379
LINS1,1,1,1.0,0.87945855
LIPH,1,1,1.0,0.990308
LIX1,1,1,1.0,0.9903358
LMBR1L,1,1,1.0,0.99049556
LMO1,1,1,1.0,0.97832674
LMO2,1,1,1.0,0.9909672
LMTK3,1,1,1.0,0.9483208
LNP1,1,1,1.0,0.99131036
LRMDA,1,1,1.0,0.98520607
LRP10,1,1,1.0,0.97034824
LRR1,1,1,1.0,0.9218747
LRRC10,1,1,1.0,0.9912128
LRRC20,1,1,1.0,0.9914135
LRRC27,1,1,1.0,0.98622847
LRRC28,1,1,1.0,0.84967005
LRRC4,1,1,1.0,0.9838987
LRRC42,1,1,1.0,0.99145573
LRRC47,1,1,1.0,0.9875014
LRRC59,1,1,1.0,0.98429984
LRRC61,1,1,1.0,0.99128765
LRRC8A,1,1,1.0,0.9871793
LRRFIP2,1,1,1.0,0.9915023
LRRN3,1,1,1.0,0.99126726
LSM14A,1,1,1.0,0.88417375
LSM14B,1,1,1.0,0.9914442
LSM2,1,1,1.0,0.9786185
LSM3,1,1,1.0,0.97832537
LTA,1,1,1.0,0.8241358
LTK,1,1,1.0,0.93081963
LTV1,1,1,1.0,0.99090916
LUC7L3,1,1,1.0,0.9795624
LURAP1L,1,1,1.0,0.99127835
LXN,1,1,1.0,0.99067897
LY6G5B,1,1,1.0,0.91054875
LYG1,1,1,1.0,0.9814107
LYNX1-SLURP2,1,1,1.0,0.98603106
LYPD3,1,1,1.0,0.9856808
LYPD5,1,1,1.0,0.9907863
LYZL4,1,1,1.0,0.9913867
LZTS3,1,1,1.0,0.9798151
MAD2L1,1,1,1.0,0.9703471
MAFF,1,1,1.0,0.94875664
MAGEL2,1,1,1.0,0.975201
MAGT1,1,1,1.0,0.9717605
MAIP1,1,1,1.0,0.9771523
MAJIN,1,1,1.0,0.9912294
MAK,1,1,1.0,0.9356081
MAK16,1,1,1.0,0.9095372
MAL,1,1,1.0,0.8690357
MALAT1,1,1,1.0,0.98155516
MAML3,1,1,1.0,0.98948634
MANBA,1,1,1.0,0.9509632
MANF,1,1,1.0,0.9765204
MAP3K7CL,1,1,1.0,0.97419083
MAP3K8,1,1,1.0,0.990244
MAPK14,1,1,1.0,0.9878114
MAPKAP1,1,1,1.0,0.9914352
MAPKAPK3,1,1,1.0,0.99140394
MARCHF11,1,1,1.0,0.92585784
MARCHF5,1,1,1.0,0.97276783
MARCHF7,1,1,1.0,0.8885155
MAT2B,1,1,1.0,0.95170707
MATN3,1,1,1.0,0.99148506
MAU2,1,1,1.0,0.99028647
MBD6,1,1,1.0,0.99057263
MBLAC2,1,1,1.0,0.99144065
MBOAT2,1,1,1.0,0.79892075
MC1R,1,1,1.0,0.99139214
MCCC2,1,1,1.0,0.9914028
MCEMP1,1,1,1.0,0.9311671
MCM10,1,1,1.0,0.9260765
MDFIC,1,1,1.0,0.9913196
MDH1,1,1,1.0,0.9703132
MED17,1,1,1.0,0.9383581
MED18,1,1,1.0,0.76860803
MED27,1,1,1.0,0.98542607
MED28,1,1,1.0,0.9772978
MED6,1,1,1.0,0.9892681
MEF2D,1,1,1.0,0.9913794
MEIS2,1,1,1.0,0.98961496
MEOX2,1,1,1.0,0.9914493
METAP1D,1,1,1.0,0.9808832
METTL18,1,1,1.0,0.9903978
METTL22,1,1,1.0,0.9773796
METTL25,1,1,1.0,0.9874178
METTL27,1,1,1.0,0.92858857
METTL2B,1,1,1.0,0.8357529
METTL3,1,1,1.0,0.9417921
METTL4,1,1,1.0,0.9912559
METTL9,1,1,1.0,0.9663902
MEX3A,1,1,1.0,0.98623264
MFAP5,1,1,1.0,0.98852146
MFSD14B,1,1,1.0,0.9480245
MFSD4A,1,1,1.0,0.85709244
MGAT5,1,1,1.0,0.9910868
MGST3,1,1,1.0,0.99062437
MICAL2,1,1,1.0,0.99138707
MIEF2,1,1,1.0,0.96728265
MIER2,1,1,1.0,0.99133575
MIGA2,1,1,1.0,0.8497968
MINDY1,1,1,1.0,0.9915023
MINDY2,1,1,1.0,0.94055134
MINDY3,1,1,1.0,0.8929927
MIPOL1,1,1,1.0,0.9655704
MIR1185-2,1,1,1.0,0.97035587
MIR133B,1,1,1.0,0.97277653
MIR147A,1,1,1.0,0.84055656
MIR30C2,1,1,1.0,0.8632273
MIR325,1,1,1.0,0.95218426
MIR371A,1,1,1.0,0.9799473
MIR411,1,1,1.0,0.8401591
MIR513B,1,1,1.0,0.9889157
MIR517A,1,1,1.0,0.99125177
MIR518C,1,1,1.0,0.98602504
MIR519C,1,1,1.0,0.9914914
MIR519D,1,1,1.0,0.991321
MIR525,1,1,1.0,0.9835581
MIR541,1,1,1.0,0.9667522
MIR543,1,1,1.0,0.98338944
MIR548I2,1,1,1.0,0.9864835
MIR550A2,1,1,1.0,0.99095905
MIR646,1,1,1.0,0.99133295
MIR654,1,1,1.0,0.97627604
MLN,1,1,1.0,0.9712504
MMP11,1,1,1.0,0.9902608
MOG,1,1,1.0,0.961647
MOGAT1,1,1,1.0,0.96933246
MOGAT2,1,1,1.0,0.9741915
MON1A,1,1,1.0,0.991443
MORF4L1,1,1,1.0,0.93306977
MOS,1,1,1.0,0.87265325
MPLKIP,1,1,1.0,0.9912776
MPP2,1,1,1.0,0.99150753
MPZL3,1,1,1.0,0.99076486
MRAP2,1,1,1.0,0.9832182
MRFAP1L1,1,1,1.0,0.9384315
MRM1,1,1,1.0,0.87455344
MRNIP,1,1,1.0,0.88341236
MROH1,1,1,1.0,0.99136883
MRPL14,1,1,1.0,0.9876951
MRPL19,1,1,1.0,0.9789373
MRPL20,1,1,1.0,0.9914471
MRPL3,1,1,1.0,0.9699532
MRPL35,1,1,1.0,0.9890082
MRPL55,1,1,1.0,0.838018
MRPL58,1,1,1.0,0.99144274
MRPS10,1,1,1.0,0.99126095
MRPS12,1,1,1.0,0.9913726
MRPS30,1,1,1.0,0.9816326
MSC,1,1,1.0,0.9914518
MSI1,1,1,1.0,0.9906475
MSI2,1,1,1.0,0.99142504
MSL1,1,1,1.0,0.8039061
MSRA,1,1,1.0,0.9913799
MST1,1,1,1.0,0.98793143
MSTN,1,1,1.0,0.9799345
MT1H,1,1,1.0,0.99149793
MTAP,1,1,1.0,0.96905553
MTFR1L,1,1,1.0,0.9701761
MTHFD1,1,1,1.0,0.87538564
MTHFSD,1,1,1.0,0.9876988
MTIF3,1,1,1.0,0.97769064
MTMR9,1,1,1.0,0.98494095
MTPAP,1,1,1.0,0.9538824
MTRES1,1,1,1.0,0.9914282
MTRF1L,1,1,1.0,0.99134505
MTX1,1,1,1.0,0.98077065
MUC21,1,1,1.0,0.9849679
MXD4,1,1,1.0,0.991306
MXI1,1,1,1.0,0.99040717
MXRA7,1,1,1.0,0.9912553
MYBPHL,1,1,1.0,0.99150014
MYD88,1,1,1.0,0.9914704
MYL10,1,1,1.0,0.99000764
MYL3,1,1,1.0,0.98098844
MYL5,1,1,1.0,0.99005437
MYL6B,1,1,1.0,0.9557271
MYNN,1,1,1.0,0.9913907
MYOT,1,1,1.0,0.98890746
MYOZ2,1,1,1.0,0.9114549
MZT2B,1,1,1.0,0.9912463
NAA10,1,1,1.0,0.99067897
NAA60,1,1,1.0,0.99042445
NACA2,1,1,1.0,0.95493585
NAGS,1,1,1.0,0.96199226
NAIF1,1,1,1.0,0.9913816
NAP1L5,1,1,1.0,0.81108856
NAPA,1,1,1.0,0.9776349
NAPB,1,1,1.0,0.96963567
NAPG,1,1,1.0,0.99148166
NARF,1,1,1.0,0.99135953
NASP,1,1,1.0,0.98733985
NAT1,1,1,1.0,0.9721667
